记录ID,ASIN_Role,ASIN,Country,Data_Type,Field_Name,Content_Text
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"doesn't work!
terrible I it used it once or twice now will not charge DO NOT BUY IT!"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Disappointed
When you can finally get it to connect your iPhone with the Wi-Fi to transfer stuff.  And it keeps short videoing and it will not do continuous, It keeps doing it in segments. I may end up returning this..
And as far as customer support, it’s nonexistence they’re in China"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Will not connect to my phone
I have tried everything, worked with support for the camera and I cannot get the camera to connect to my phone. I am pretty tech savvy so I know I’m doing everything that I am supposed to do, and I’ve spent hours on this and cannot get the camera to work.
It does not want to connect to my phone"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Too good to be true
I Mini sports camera. It only lasted about 2 1/2 weeks then it just stopped working. I tried to reset it and still does not work. What a letdown."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Avoid this camera
Unable to find WiFi or connect to phone"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"It’s cheap for a reason
Camera is clear but that’s all you get.  No image stabilization or any other add ons that the other style cameras use.  Does not do great with a lot of shaking"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Broken out of box
Biggest scam of a lifetime. Doesn’t stay on for more than 2 minutes at a time on a full charge . Don’t let these guys fool you with their junk."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Does not work for riding.
The picture quality is only good if you're not moving. Once you start rolling, it's shaky and terrible. If you have an accident, you won't be able to tell who's at fault with all the blurry images. Also, wind noise overpowers it and it sounds terrible. I was very disappointed."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Don't Buy
Terrible device"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"issues
only used once. i can not get it to connect to the app nor the wifi"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Sadly….Very disappointed
With all the great reviews, I got This camera as a surprise for my husband for his motorcycle. Sadly we have had nothing but problems. I don’t know what is wrong with this camera. Keeps dropping connection even with great WiFi and service area. When it does connect pixels are horrible then drops again."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Lost recording
If you want to record the action. This camera is the wrong one, you don't know if you're recording or not, it doesn't have a clear signal, I took it to the pool for 4 hours and I only felt the vibration when I activated it. And then on my computer, only two short videos, I wasted time recording and having fun."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Just get a nicer one.
Horrible quality, bought a DJI osmo and never looked back."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Mala calidad
Mala calidad en el video
No tiene buena estabilidad
Si quieres un video de calidad en POV mejor invierte en una insta 360"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Software is complicated to use
Too complicated to use"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Does not work as advertised
What can I say other than this does not work as advertised. Literally my first time using it on a bike ride, it fell off the magnet and was totally lost. I looked for over an hour but it's gone. It seemed great but I guess I'll never really know unfortunately 😔"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Just a junk
I wouldn’t recommend this portable camera. It worked fine the first few times — it connected to Wi-Fi, recorded video, and everything seemed okay. After about 30 minutes, the camera stopped connecting to Wi-Fi completely. I tried with two different phones, but no luck. I also reset it as instructed in the manual, but it still wouldn’t connect. Then I tried to charge it, I noticed the red charging indicator (as mentioned in the manual) never came on. Charging it with two separate 5V adapters didn’t help either — it just stopped working altogether. In my opinion, this product isn’t worth it. You’re better off spending a bit more on a reputable brand that actually works."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Broke after 2 weeks
Thing broke on me after a few weeks. I used it normally then it said there was an issue with the SD card. After replacing the card it still was broken. Didn’t see an option to refund or replace."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Not Worth It
It's ok, its was annoying at first because its complicated setting it up and it takes awhile. Then I was wondering why my SIM card wasn't working, turns out it was broken. Video quality is ok, I haven't had the chance to actually record because of the SIM card. It delayed me from recording and made me not want to use it. It might be best to just save up for a good quality recorder than to buy this. Plus that little thing gets so hot, it burns when you touch it ones its turned on, it freaks me out thinking its going to explode or something."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Spend the extra money for a better camera.
Product sucks. Difficult to connect to WiFi. Not user friendly at all. Camera falls off magnet during sports."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Was okay-ish until it wasn't.
Didn't have a chance to use it before the return window closed.

Only used it a few times and it will not hold a charge. The few videos i did capture weren't the greatest, but would have sufficed if i could have at least continued to get more than 2 or 3 rides worth of recordings.

Also, the mount options are lacking and there aren't enough screws to hold the mounts together in a way that would've been ideal."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Clip doesn’t hold
Clip did not hold and the magnet really didn’t hold. The camera was gone by the time I got to my destination the first time I took it out.
Camera quality was good though. I’ll give it that."
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Don't buy this garbage camera
Absolute trash product...this thing is horrible quality and it shakes constantly, do not buy this product. Trust me dude...it sucks"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Not 4k
Camera is not 4k. The manual says it records 1080p while ad and box say 4k"
,Competitor_Exact,B0DT6JKZS5,US,Review_Insight,Pain_Point,"Not as Expected
I was very hopeful for this little camera. Saw many advertisements for similar units on FB. Definitely cheaper than your normal action cameras. Unfortunately, not long after purchase it refused to write to the SD card. So multiple videos I thought I recorded did not exist. This was very disappointing. At first it was working fine and then just stopped. Perhaps I just got a dud.
When it did work, functionality wasn't the best. During the daylight I could not tell if I was still recording or not. Also does not last very long on one battery charge. You may get an hour. The images were okay and video was nothing to write home for. It came with a lot of accessories making it handy to attach it and record in different scenarios. (Don't quite understand the watch band recording, because there is zero recording stability software) around the neck recording or magnetized to your shirt recording was pretty cool and wasn't bad, except the video was very jerky.
As I said, I may have got a bad unit, but I can't honestly recommend this camera."
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Feature_Praise,Very nice and lightweight
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Feature_Praise,"I've used it a couple times while riding my motorcycle.It does short bursts of videos , not continuous"
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Feature_Praise,"This action camera is very compact and easy to use. The magnetic design is very convenient. The only downside is that when it’s attached to loose clothing, it can wobble a bit as you walk."
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Feature_Praise,"Everything about this camera is awesome except the 9 minute limit to videos & wind noise. It connects to phone easily. All functions work well too. Comes with a great amount of accessories & mounting options. If you have any GoPro mounting accessories, it will fit. I use my GoPro suction cup with this camera when cruising in my old Corvette to car shows then I use the absolute best accessory it came with, the POV string that you put around your neck & the magnetic holder goes under your shirt. The camera sticks very firmly to the magnet, THRU YOUR SHIRT, which is amazing! I also use it for my business when I am doing a surveillance camera surveys with clients. I don't have to take notes of the details I am ascertaining for this job, which helps a lot! Just go back & listen to what I forgot or didn't write down.
Great value for the price!
The seller says they will make upgrades to the firmware in the future to address small issues, which is great. Seller was extremely accommodating to m"
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Feature_Praise,"Camera is a great buy. Easy to use and set up,video quality is very for the price. Very durable as well."
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Pain_Point,Not as user friendly as expected.
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Pain_Point,it's doesn't work
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Pain_Point,App and connectivity is glitchy. Hard to connect and can only record uaing the app. Disconnects at random do not recommend.
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Pain_Point,Camera will not connect to cell phone!
,Competitor_Exact,B0DZHF9F1J,US,Review_Insight,Pain_Point,"It’s trash don’t buy this. It is not user friendly it’s impossible to know if you’re recording and the connection when using the app is slow. Save your money this piece of trash, I would send mine back if I still had it the magnet is so trash it fell off my shirt while running and will be lost forever. DO NOT BUY THIS."
,Competitor_Exact,B0F18GBBLB,DE,Review_Insight,Pain_Point,"Die Kamera ist super, die 1. Lieferumfang ist verschollen die 2.kam an.2 Monate Versand ist eindeutig zu lange, für die Versandkosten hätte es mit Luftfracht kommen müssen."
,Competitor_Exact,B0F18L1Y7R,DE,Review_Insight,Pain_Point,Funktioniert nicht richtig. Rücksendung nicht möglich gewesen.
,Competitor_Exact,B0F18LB48J,DE,Review_Insight,Pain_Point,"Die Kamera wackelt sehr, deshalb haben wir dann doch die Promo gekauft"
,Competitor_Exact,B0F2SYNDYB,UK,Review_Insight,Feature_Praise,Camera feels really tough and I have taken some great photos with it. The package comes with lots of different attachments and the waterproof case. I think it is great value for money. I can’t wait to use it underwater. | 型号: Style Name: 1080P-B-64G | VP评论: Y | Vine Voice评论: N | 赞同数: 0
,Competitor_Exact,B0F2SYNDYB,UK,Review_Insight,Feature_Praise,"This isn't to bad of a body cam as such. I love how flexible and adaptable the way you can attach this in various ways, the best one is the magnetic way to attach. The quality isn't that spectacular, being 1080p, it's the best you'll get, but the FOV is fairly wide and will cover most areas if worn on your body, either via the neck strap or by the clip. I personally prefer the neck strap as it provides a much more stable video versus via the clip which would wobble quite a lot, depending on your jacket pocket. On ease of usability, it's not great and this does lack a screen or some sort of user interface on the camera to get true feedback on it's status, such as battery, or if it's recording etc. The audio is ok and does pick up a lot of wind noise when using outdoors, something to be aware of if you plan to use this for personal security and then you miss vital audio conversations. This is something that you could keep in the car for those emergencies that you hope you never need to use this in. Battery life is decent enough, giving you around 2 hours, but use this with caution as there is nothing that will tell you that the battery is low. | 型号: Style Name: 1080P-B-64G | VP评论: N | Vine Voice评论: Y | 赞同数: 0"
,Competitor_Exact,B0F2SYNDYB,UK,Review_Insight,Feature_Praise,"Great performance
Camera feels really tough and I have taken some great photos with it. The package comes with lots of different attachments and the waterproof case. I think it is great value for money. I can’t wait to use it underwater."
,Competitor_Exact,B0F2SYNDYB,UK,Review_Insight,Feature_Praise,"Decent for basic projects
This isn't to bad of a body cam as such. I love how flexible and adaptable the way you can attach this in various ways, the best one is the magnetic way to attach.

The quality isn't that spectacular, being 1080p, it's the best you'll get, but the FOV is fairly wide and will cover most areas if worn on your body, either via the neck strap or by the clip. I personally prefer the neck strap as it provides a much more stable video versus via the clip which would wobble quite a lot, depending on your jacket pocket.

On ease of usability, it's not great and this does lack a screen or some sort of user interface on the camera to get true feedback on it's status, such as battery, or if it's recording etc.

The audio is ok and does pick up a lot of wind noise when using outdoors, something to be aware of if you plan to use this for personal security and then you miss vital audio conversations.
This is something that you could keep in the car for those emergencies that you hope you never need to use this in. Battery life is decent enough, giving you around 2 hours, but use this with caution as there is nothing that will tell you that the battery is low."
,Competitor_Exact,B0F2SYNDYB,UK,Review_Insight,Feature_Praise,"A Practical Little Body Camera for Everyday Use
I’ve been using this body camera for a few weeks now, and honestly, it’s exactly what I needed — even if it’s not perfect. If you’re expecting crystal-clear cinematic footage, you’ll want to look elsewhere, but for what this camera is designed to do — discreetly record whenever you need it — it’s spot on.

First off, this thing is tiny. It’s smaller than my thumb and super lightweight, so after clipping it onto my shirt or jacket, I pretty much forget it’s even there. That’s honestly one of the biggest selling points for me. It’s not bulky or awkward like some other body cameras I’ve tried. Whether I’m walking the dog, biking through town, or just running errands, I can wear it all day without feeling like I have a gadget strapped to me.

The video quality is good enough. I mean, let’s be real — it’s not professional-grade footage. Even though it says 1080P, the image kind of reminds me of video from an older smartphone. It’s a bit soft and can get a little grainy if you’re shooting indoors or in low light. But for everyday stuff — capturing weird situations on the road, recording bike rides, documenting interactions, or just getting casual footage — it does the job. If you keep your expectations realistic, you won’t be disappointed.

The accessories it comes with are surprisingly useful. I mainly use the magnetic clip to stick it onto my jacket or backpack strap, and it holds pretty well. The 360° rotating clip is nice too if you want to tweak the angle a bit. I even tried wrapping it around my dog’s collar with the silicone band just to mess around — got some hilarious “dog’s-eye-view” footage out of it.

The battery life has been decent for me. I usually get about 2 hours of recording before needing to recharge, which is more than enough for my bike rides or quick trips around town. It charges pretty fast, and because it’s so small, it doesn’t feel like a hassle to plug in and top off when needed. You can just click to record and then stop when you want. I think thats the main aim here

One thing to point out is that there’s no screen on the camera itself. You have to either connect it to the app or just trust that it’s recording. I didn’t mind that because the app connection was pretty easy to set up. Plus, downloading the videos through WiFi or plugging it straight into my computer is straightforward. I also appreciate that it comes with 64GB of storage already built in — no need to go out and buy a separate memory card.

Real-world use: this thing really shines when you just want to have a “set it and forget it” camera for unexpected moments. I wanted something small and discreet to have running in the background in case anything ever happens — whether that’s weird interactions with strangers, traffic incidents, or just capturing random funny things that happen during the day. It gives me peace of mind without having to lug around a giant camera or keep pulling out my phone.

Now, it’s not perfect. The footage isn’t amazing, and sometimes it feels like the colours can be a little washed out. Also, the magnetic attachment is strong but not immune to being bumped out of place if you’re super active. And setting the time stamp was a little more complicated than it needed to be (you have to do it manually through a text file). But honestly, for what it costs and what it offers, I can live with those minor annoyances.

Overall, I’m giving it 4 stars. Not because it’s a perfect camera — it’s definitely not — but because it’s an incredibly practical little tool. It’s affordable, easy to use, easy to wear, and reliable for capturing the kind of footage you actually need in everyday situations. It’s like an insurance policy you can clip onto your shirt. And for that reason alone, I think it’s a great buy.

I hope this review helps someone out."
,Competitor_Exact,B0F2SYNDYB,UK,Review_Insight,Pain_Point,It does what it supposed to do and it was easy to set up but it’s not very good quality. Returned as wasn’t good for what we wanted. | 型号: Style Name: 1080P-B-64G | VP评论: Y | Vine Voice评论: N | 赞同数: 0
,Competitor_Exact,B0F2SYNDYB,UK,Review_Insight,Pain_Point,"Not very good video quality
It does what it supposed to do and it was easy to set up but it’s not very good quality. Returned as wasn’t good for what we wanted."
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Feature_Praise,Good seller good product | 型号: Style Name: 4K-P-64G | VP评论: Y | Vine Voice评论: N | 赞同数: 0
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Feature_Praise,"Looks & feels like a proper piece of kit, haven't used ut out on the bike yet, but pairing & connecting to the phone is simple, & playback on screen is clear | 型号: Style Name: 4K-P-64G | VP评论: Y | Vine Voice评论: N | 赞同数: 0"
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Feature_Praise,"Good seller good product
Good seller good product"
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Feature_Praise,"Quality at a low price
Looks & feels like a proper piece of kit, haven't used ut out on the bike yet, but pairing & connecting to the phone is simple, & playback on screen is clear"
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Pain_Point,The first day I got it worked great then the second day stopped working. When it was working the quality is great. Setting it up to WiFi is not easy | 型号: Style Name: 4K-P-64G | VP评论: Y | Vine Voice评论: N | 赞同数: 0
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Pain_Point,It worked for 5 minutes … now it doesn’t. Not great when it’s a Christmas present | 型号: Style Name: 4K-P-64G | VP评论: Y | Vine Voice评论: N | 赞同数: 0
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Pain_Point,"Not great
The first day I got it worked great then the second day stopped working. When it was working the quality is great. Setting it up to WiFi is not easy"
,Competitor_Exact,B0F2T12DMP,UK,Review_Insight,Pain_Point,"Not working
It worked for 5 minutes … now it doesn’t. Not great when it’s a Christmas present"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Multiples accesorios y conectividad con la app
Cámara de acción con muchos accesorios. Es perfecta para hacer múltiples deporte porque tiene varios accesorios para engancharla. Además también trae una carcasa para el agua y poder utilizarlas en el mar o la piscina. En funcionamiento y uso es muy sencillo, además se ve de calidad y robusta. La mayor ventaja es la conectividad con la app para pasar las cosas fácilmente."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Kompakt, vielseitig und super Bildqualität!
Ich bin wirklich begeistert von dieser kleinen Action Cam! Die Videoqualität ist für 1080p erstaunlich gut, selbst bei Bewegung liefert sie stabile und scharfe Aufnahmen. Der 120° Weitwinkel fängt alles ein, was wichtig ist, ideal für Vlogs, Radtouren oder als Bodycam.

Besonders gefällt mir, dass sie leicht, robust und wirklich wasserdicht ist, perfekt für Outdoor-Einsätze und Unterwasseraufnahmen. Auch das WLAN-Feature funktioniert problemlos, um Videos direkt aufs Handy zu übertragen."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Ein unverzichtbarer Begleiter zum Radfahren
Ich liebe Radfahren und Reisen, und diese kleine Kamera ist mir dabei eine echte Hilfe. Früher musste ich mein Handy zum Fotografieren immer in der Hand halten, was umständlich war. Jetzt kann ich es freihändig an meiner Brust oder meinem Helm befestigen, und die Bilder sind unglaublich stabil. Regentage und Strandausflüge sind kein Problem; ich kann einfach die Hülle aufsetzen und ins Wasser gehen. Die Schärfe ist für mich mehr als ausreichend. Der Akku hält über zwei Stunden, und ich lade ihn normalerweise während der Nutzung auf, ohne mir Sorgen machen zu müssen, dass ihm der Akku ausgeht. Wenn ich nach Hause komme, kann ich mir die Videos sofort auf meinem Handy ansehen und sie mit Freunden teilen. Sie alle sagen, es sieht aus, als würden sie mit mir fahren."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Gute Kamera mit vielen Funktionen
Ich habe für den Urlaub nach einer bezahlbaren, nicht unbedingt hochwertigen Kamera gesucht. Hiermit wurde ich definitiv positiv überrascht. Die Bildqualität stellt mich völlig zufrieden & für das Geld absolut empfehlenswert! Das Zubehör ist ebenfalls sehr sehr nützlich."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Sehr Gut :)
Funktioniert wie Beschrieben :)"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Calidad y funcionalidades.
Compré esta camara porque empecé a hacer deporte y quería inmortalizar los momentos mas impresionantes, sin duda alguna, me ha sorprendido muy gratamente esta cámara que por su precio y sus funcionalidades cumplen explícitamente con lo  esperado. Es robusta y graba en buena calidad además de que incluye un montón de accesorios los cuales facilitan mucho el posicionamiento de la cámara para cualquier deporte."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Gutes Gesamtpaket
Habe mir das Modell gekauft da die großen Hersteller einfach außerhalb meiner finanziellen Reichweite sind. Da ich das Gerät eh nur für Hobby Aufnahmen (also kein Social Media etc.) nutze passt mir die Qualität auch. Man sollte hier für den Preis nichts großartiges erwarten, für mich passt es aber. Gut fande ich das umfangreiche Zubehör, hätte man sonst dazu kaufen müssen."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Great Little Camera, Super Easy to Use!
I am really impressed with this little action camera. I was looking for something simple to record my bike rides without spending a ton of money, and this was the perfect find.
I took it out on a long cycling tour last weekend. I used the helmet mount, and it was super easy to attach. It's so small and light that I honestly forgot it was even there after a few minutes. The best part is how simple it is to operate—you just press one button to start and stop recording. No need to fiddle with complicated settings when you're on the move.
The video quality is surprisingly good! Everything comes out clear and sharp, and the wide-angle lens captures the whole scene beautifully. The battery lasted for my entire 2-hour ride"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Tolle kleine Action Cam mit super Preis Leistung
Ich habe die Kamera hauptsächlich fürs Fahrradfahren und zum Vloggen unterwegs gekauft und bin wirklich positiv überrascht. Trotz der kompakten Größe liefert sie ein klares Bild, die Farben sind kräftig und Bewegungen werden sauber aufgenommen. Der 120° Weitwinkel sorgt dafür, dass wirklich viel aufs Bild passt, ohne dass es verzerrt wirkt. Besonders praktisch finde ich die WiFi Funktion so kann ich die Aufnahmen direkt aufs Handy übertragen und dort anschauen oder teilen. Auch die Bedienung ist einfach gehalten, man kommt schnell zurecht. Unter Wasser habe ich sie ebenfalls ausprobiert im Urlaub beim Schnorcheln bis ca. 10 Meter absolut dicht und die Videos sind auch dort schön klar. Dass sie offiziell bis 30m wasserdicht ist, gibt zusätzlich Sicherheit. Die Befestigung am Helm und Körper funktioniert gut, sitzt fest und stört nicht. Perfekt für POV Aufnahmen beim Radfahren oder Motorradfahren. Für den Preis bekommt man hier eine zuverlässige, vielseitige Action Cam, die man überall mitnehmen kann."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Gute Ware, schnell geliefert.
Kamera tut was sie soll"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Camara de accion
Camara de accion, deportiva o de uso recreativo. Camara 360° , y con resolucion de 1080 p. Trae multitud de accesoriis, para colgar, para llevar en el casco de la moto, carcasa para usar en buceo. Vale para deportes extremos. Buen producto. Muy pequeñita y manejable"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Muy fácil de usar
La he comprado para usarla casi como un juguete para cuando vaya a playa o la piscina y por ahora la he probado en la piscina y da muy buena calidad. También tengo intención de usarla cuando monte en bicicleta y será fácil instalarla, porque trae un montón de accesorios. El accesorio que más me ha gustado es el tipo collar, para llevarla colgada al cuello. Además me ha sorprendido la sencillez de uso con la app, es encender y darle a grabar, y el modo automático de la cámara graba estupendamente. Así que por todo eso, la recomiendo a todo el mundo"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Positiv überrrascht
Ich bin positiv überrascht von dieser kleinen Kamera. Ein Beispiel der Videoqualität habe ich hochgeladen. Es liegt wirklich sehr viel Zubehör bei."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Eine kompakte und vielseitige Kamera
Ich nutze die Action Cam jetzt seit ein paar Tagen und bin bisher echt zufrieden. Sehr überrascht hat mich die Funktion, dass Videos direkt auf den Smartphone-Speicher aufgenommen werden können, so sind sie selbst dann noch da, wenn die Kamera mal verloren geht. Die Auflösung ist definitiv Full HD und nicht irgendwas hochskaliertes und der Weitwinkel verursacht keine enorme Verzerrung. Der eingebaute Magnet und die Magnethalterung sind beeindruckend stark, auch bei starken Erschütterungen."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Petite et super rapport qualité prix
Après réception j'ai directement installer la caméra sur mon vélo. Elle est petite et légère se qui est un plus. Première vidéo le lendemain matin partie tôt le matin pour le boulot, l'image est très net et pas sombre, la vidéo est stable. Il me faudrait un micro en plus pour éviter d'entendre trop le bruit du vent quand je parle mais c'est normal de l'entendre un peu. Ravie de mon achat pour pas très chère. Hâte de faire d'autres sorties et de pouvoir filmer."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Gute Video Qualität
Die Bildqualität ist sehr gut, es gibt überhaupt keine Schwankungen oder Verwacklungen. Er ist klein und nimmt keinen Platz ein, er hat viele Ersatzmaterialien dabei. Muss man eine Speicherkarte einlegen, außerdem ist die Ladung langlebig,Es gibt eine Funktion zum Fotografieren. Würde ich weiter empfehlen"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Super
Vraiment Bien ! Très bonne qualité de caméra, l'image est vraiment top,  le son aussi. Ce qui est vraiment super ce sont les accessoires pour accrocher  la caméra, comme le tour de coup magnétique qui accroche la caméra et ne la laisse pas tomber !!!"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Bon produit
Top"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Alles gut bis auf die …
Leider nicht die beste Video Qualität. Trotzdem sehr gut. Würde es nochmal kaufen"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Gut für Leute, die Qualitätsabstriche in kauf nehmen
Bildqualität könnte besser sein. Aber für den Preis, ganz okay"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"La cantidad de accesorios que trae
Es muy bien por si tamaño reducido para poder llevarla cómodamente haciendo deporte o bajo el agua que es para lo que la quiero yo y trae un montón de accesorios para poder llevarla, lleva imán que es bastante fuerte para no perderla y trae un cordón para llevarla colgada
En general relación calidad precio está genial"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Connexion impossible
Article conforme à la description. Par contre tout est en anglais et impossible de la connecter sur mon téléphone. Manuel en anglais"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Feature_Praise,"Nécessité une notice précise en français !
Produit intéressant mais il manque une notice en français (uniquement en allemand !!!)"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,Qualità scarsa delle riprese ho fatto il reso.
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,Impossible de la connecter au téléphone et aucune notice . Merci de nous guider sinon je t’enverrais l article
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"We cannot transfer the videos to the phone / laptop, so there is no point really.... Disappointing...."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"Qualité video décevante, ne comptez même pas dessus en cas de faible luminosité"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,Belle arnaque; Impossible de lire les vidéos enregistrées !!
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"Leider eine absolute Enttäuschung. Es lag keine Gebrauchsanweisung dabei, sodass die Inbetriebnahme von Anfang an schwierig war. Zusätzlich hat sich die Kamera weder mit dem Internet noch mit dem Handy verbinden lassen, egal wie oft ich es versucht habe. Damit war das Gerät für mich völlig unbrauchbar. Der Artikel ging daher direkt wieder zurück. Nicht zu empfehlen."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"La telecamera era comoda , ma le riprese erano molto scarse"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"Wenn die Kamera aufnimmt ist es toll, ansonsten blöd, da sie einfach gar nichts mehr macht.  Fehler nicht zu finden, karte wird erkannt,  aber sie nimmt nicht auf"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"A peine reçu à peine testé, qualité médiocre ce n'est clairement pas du 1080, publicité mensongère !!"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"Leider Indoor mit LED Licht nicht zu gebrauchen - die Frequenzen der Kamera & LED überlagern sich, daher schwarze Steeifen am Video"
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,No funcionó y la devolví
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"La videocamera appena effettua video attiva lo zoom al massimo, senza possibilità di poterlo togliere."
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,Prei und Leistungen lassen zu wünschen übrig
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,A ne pas acheter n'apparaît pas dans les réseaux pour le lié à son portable. La caméra est en plastique. Avec c'est protections qui serve à rien
,Competitor_Exact,B0F8BSCSMY,DE,Review_Insight,Pain_Point,"Ansicht bin ich zufrieden wenn man nicht unterwasser unterwegs ist ... wir sind gerade in Ägypten wollten schöne unterwasservideos machen von fischen,riffen etc. Aber wird mega unscharf und fixiert nichts. 2 mal im Wasser gewesen probiert ... alles unbrauchbar... und nun wollte ich nochmal paar Videos herunterladen von der Kamera und sie geht nicht mehr an obwohl sie vorher noch 2 Balken angezeigt hat. Schade hätte was gutes sein können!"
